Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	2.17232e-06	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	4.61333e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	4.61333e-05
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.41649e-11	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.62889e-10	THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer	0.0550625
pattern_2	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000343621	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000397228	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.000397228
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	2.35159e-05	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.000118771	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.000170579
pattern_4	NFY(CCAAT)/Promoter/Homer	1.97638e-10	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.228498	Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer	0.888703
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	7.93923e-07	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	5.81096e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000307005
pattern_6	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	4.31809e-06	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.0415259	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.14553
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.20408e-08	NRF(NRF)/Promoter/Homer	6.94154e-07	ZNF416(Zf)/HEK293-ZNF416.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_8	CRE(bZIP)/Promoter/Homer	3.32351e-07	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000151367	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.00018077
pattern_9	GFY-Staf(?,Zf)/Promoter/Homer	6.32918e-18	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	9.44672e-17	GFY(?)/Promoter/Homer	2.35498e-07
pattern_10	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	7.31629e-07	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.55222e-06	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.0063011
pattern_11	YY1(Zf)/Promoter/Homer	5.22956e-08	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.383605	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.383605
pattern_12	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	3.33163e-11	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	3.95013e-11	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	9.25587e-08
pattern_13	GFX(?)/Promoter/Homer	0.000223953	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.000223953	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999988
pattern_14	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	0.0485156	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	0.0485156	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.0485156
pattern_15	CHR(?)/Hela-CellCycle-Expression/Homer	1.0	PRDM14(Zf)/H1-PRDM14-ChIP-Seq(GSE22767)/Homer	1.0	HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	1.0
pattern_16	TATA-Box(TBP)/Promoter/Homer	0.57395	Sp1(Zf)/Promoter/Homer	0.57395	CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)/Homer	0.658723
