Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF1_HUMAN.H11MO.0.A	2.81285e-05	KLF3_HUMAN.H11MO.0.B	5.20796e-05	KLF6_HUMAN.H11MO.0.A	6.40278e-05
pattern_1	CTCF_HUMAN.H11MO.0.A	6.78544e-14	CTCFL_HUMAN.H11MO.0.A	2.60195e-07	SNAI1_HUMAN.H11MO.0.C	0.346785
pattern_2	JUN_HUMAN.H11MO.0.A	5.11939e-08	FOSL2_HUMAN.H11MO.0.A	5.11939e-08	FOSB_HUMAN.H11MO.0.A	1.20114e-07
pattern_3	PO5F1_HUMAN.H11MO.0.A	3.34522e-06	NANOG_HUMAN.H11MO.0.A	4.85049e-06	PO3F1_HUMAN.H11MO.0.C	0.000341143
pattern_4	NFYB_HUMAN.H11MO.0.A	2.34206e-11	NFYC_HUMAN.H11MO.0.A	4.6656e-08	NFYA_HUMAN.H11MO.0.A	6.78769e-07
pattern_5	ELK4_HUMAN.H11MO.0.A	1.25454e-07	ETV1_HUMAN.H11MO.0.A	1.71393e-06	ELF2_HUMAN.H11MO.0.C	5.5478e-06
pattern_6	NANOG_HUMAN.H11MO.0.A	9.8443e-10	PO5F1_HUMAN.H11MO.0.A	5.00721e-09	LEF1_HUMAN.H11MO.0.A	0.00285556
pattern_7	NRF1_HUMAN.H11MO.0.A	3.56525e-07	ASCL1_HUMAN.H11MO.0.A	1.0	P53_HUMAN.H11MO.0.A	1.0
pattern_8	ATF3_HUMAN.H11MO.0.A	0.00131103	ATF2_HUMAN.H11MO.0.B	0.00131103	USF1_HUMAN.H11MO.0.A	0.00234189
pattern_9	ZN143_HUMAN.H11MO.0.A	2.374e-21	ZNF76_HUMAN.H11MO.0.C	3.57006e-20	THA11_HUMAN.H11MO.0.B	7.04007e-18
pattern_10	NFIC_HUMAN.H11MO.0.A	2.89168e-11	NFIA_HUMAN.H11MO.0.C	2.4254e-05	ZN322_HUMAN.H11MO.0.B	0.0677738
pattern_11	TYY1_HUMAN.H11MO.0.A	1.19042e-06	TAF1_HUMAN.H11MO.0.A	2.78874e-05	ZFP42_HUMAN.H11MO.0.A	0.00530227
pattern_12	RFX1_HUMAN.H11MO.0.B	4.34316e-11	RFX2_HUMAN.H11MO.0.A	8.10303e-11	RFX3_HUMAN.H11MO.0.B	3.00497e-06
pattern_13	KAISO_HUMAN.H11MO.0.A	1.76471e-06	CEBPE_HUMAN.H11MO.0.A	1.0	TFE3_HUMAN.H11MO.0.B	1.0
pattern_14	KLF12_HUMAN.H11MO.0.C	0.0900989	KLF4_HUMAN.H11MO.0.A	0.0900989	SP4_HUMAN.H11MO.0.A	0.184037
pattern_15	ZN436_HUMAN.H11MO.0.C	1.0	MTF1_HUMAN.H11MO.0.C	1.0	ZN320_HUMAN.H11MO.0.C	1.0
pattern_16	SP1_HUMAN.H11MO.0.A	0.678018	SP2_HUMAN.H11MO.0.A	0.678018	RFX1_HUMAN.H11MO.0.B	0.678018
