-5.957933664321899414e-01,-7.039679288864135742e-01
-5.327375531196594238e-01,-7.127143740653991699e-01
-5.909712314605712891e-01,-6.521095037460327148e-01
-5.554537773132324219e-01,-5.728468894958496094e-01
-5.322226285934448242e-01,-6.307939291000366211e-01
-5.379587411880493164e-01,-6.325321793556213379e-01
-4.998945593833923340e-01,-7.466567158699035645e-01
-4.916143715381622314e-01,-4.688002765178680420e-01
-5.667531490325927734e-01,-7.205234766006469727e-01
-5.951687097549438477e-01,-6.347048878669738770e-01
-6.244124770164489746e-01,-6.112803220748901367e-01
-6.187059283256530762e-01,-6.131923198699951172e-01
-5.785879492759704590e-01,-7.577646374702453613e-01
-6.332698464393615723e-01,-6.812126636505126953e-01
-6.068996191024780273e-01,-6.810938715934753418e-01
-6.036985516548156738e-01,-7.320829033851623535e-01
-4.434941709041595459e-01,-7.294036746025085449e-01
-5.978699326515197754e-01,-4.836215674877166748e-01
-5.723650455474853516e-01,-6.670088171958923340e-01
-6.295654177665710449e-01,-6.389206647872924805e-01
-6.426545977592468262e-01,-6.816422343254089355e-01
-5.765271782875061035e-01,-5.534005165100097656e-01
-6.059558391571044922e-01,-6.630499362945556641e-01
-6.281304955482482910e-01,-6.465846896171569824e-01
-5.594341158866882324e-01,-7.790802717208862305e-01
-6.058985590934753418e-01,-6.051685214042663574e-01
-6.036813259124755859e-01,-7.318362593650817871e-01
-5.806577801704406738e-01,-7.285539507865905762e-01
-6.047934889793395996e-01,-5.170796513557434082e-01
-5.720544457435607910e-01,-7.666874527931213379e-01
-5.694755315780639648e-01,-5.433710217475891113e-01
-5.244335532188415527e-01,-8.046944141387939453e-01
-5.982456207275390625e-01,-7.081544995307922363e-01
-5.345412492752075195e-01,-5.954782962799072266e-01
-5.681629180908203125e-01,-7.763386964797973633e-01
-6.388825178146362305e-01,-6.196354627609252930e-01
-5.630994439125061035e-01,-7.703504562377929688e-01
-6.333921551704406738e-01,-6.187084913253784180e-01
-6.075720191001892090e-01,-7.202078700065612793e-01
-5.183730721473693848e-01,-5.972688198089599609e-01
-5.444270372390747070e-01,-7.034376263618469238e-01
-6.075941324234008789e-01,-5.740641951560974121e-01
-4.589690566062927246e-01,-7.527973055839538574e-01
