6.061210855841636658e-02,-8.805825710296630859e-01
-8.984663486480712891e-01,3.339525684714317322e-02
-6.757029891014099121e-01,6.278167366981506348e-01
6.770019531250000000e-01,-6.003584265708923340e-01
7.825158834457397461e-01,-4.540808126330375671e-02
-9.113160371780395508e-01,3.006649017333984375e-01
-6.885651946067810059e-01,4.190195798873901367e-01
1.006024628877639771e-01,4.526067972183227539e-01
8.094152808189392090e-01,4.974304437637329102e-01
-5.099008083343505859e-01,5.915518999099731445e-01
5.407421588897705078e-01,1.162174269556999207e-01
9.900954365730285645e-01,-3.473655134439468384e-02
-4.187795221805572510e-01,-8.418428897857666016e-01
-5.181953907012939453e-01,-3.137240111827850342e-01
8.880937695503234863e-01,9.913280606269836426e-02
5.794946551322937012e-01,-9.973845630884170532e-02
9.546194672584533691e-01,-2.558043226599693298e-02
7.310614585876464844e-01,1.199805065989494324e-01
9.528729915618896484e-01,9.513188898563385010e-02
8.348334431648254395e-01,6.541339308023452759e-02
8.317559957504272461e-01,-5.236619114875793457e-01
-2.655320800840854645e-02,-8.494099378585815430e-01
8.947592973709106445e-01,1.051905229687690735e-01
-6.819550991058349609e-01,6.770443916320800781e-01
-9.574746489524841309e-01,2.294970005750656128e-01
9.857042431831359863e-01,5.518916621804237366e-02
-4.573199748992919922e-01,7.233666181564331055e-01
9.744045138359069824e-01,-6.395481992512941360e-03
3.601329028606414795e-02,-8.906433731317520142e-02
9.343826770782470703e-01,3.080945461988449097e-02
-1.797806471586227417e-01,-9.658536911010742188e-01
9.429189562797546387e-01,-2.254930324852466583e-02
1.651931405067443848e-01,-7.249686121940612793e-01
6.213849782943725586e-01,-3.690727949142456055e-01
-2.695613503456115723e-01,3.872556611895561218e-02
-5.602886080741882324e-01,5.069172382354736328e-02
-5.945993065834045410e-01,6.491174101829528809e-01
-9.358393549919128418e-01,2.439228892326354980e-01
5.732908248901367188e-01,7.492148876190185547e-01
2.143749743700027466e-01,5.143750086426734924e-02
-6.337664723396301270e-01,6.435226798057556152e-01
-6.901235580444335938e-01,-5.992130041122436523e-01
1.529416441917419434e-01,5.712121725082397461e-01
-9.215716719627380371e-01,1.686614304780960083e-01
-9.516512155532836914e-01,1.786732524633407593e-01
-8.733533024787902832e-01,3.346762955188751221e-01
-9.551580548286437988e-01,1.665690243244171143e-01
6.454156041145324707e-01,2.878915667533874512e-01
1.659963876008987427e-01,-7.464766502380371094e-01
-6.884989738464355469e-01,4.192903935909271240e-01
4.278902709484100342e-01,7.698301225900650024e-02
4.144533872604370117e-01,-2.167577743530273438e-01
-8.341954350471496582e-01,3.550715744495391846e-01
8.380299210548400879e-01,5.236210227012634277e-01
9.341749548912048340e-01,-1.282834559679031372e-01
-7.838776707649230957e-01,1.017806958407163620e-02
5.591696500778198242e-01,2.437157481908798218e-01
-3.867205083370208740e-01,8.377432823181152344e-01
-9.340822696685791016e-01,2.162861675024032593e-01
-7.089977860450744629e-01,-6.675525903701782227e-01
-9.619568586349487305e-01,2.660115016624331474e-03
-7.107202410697937012e-01,-6.713874936103820801e-01
-2.806902229785919189e-01,3.223443031311035156e-01
-5.746974945068359375e-01,7.336565852165222168e-01
-5.610094070434570312e-01,6.922978162765502930e-01
9.140449166297912598e-01,-4.989431053400039673e-02
2.054390758275985718e-01,8.509711027145385742e-01
-3.074531815946102142e-02,7.009478807449340820e-01
8.881958723068237305e-01,-2.476773783564567566e-02
-1.397669464349746704e-01,7.691580653190612793e-01
9.475939869880676270e-01,-1.465785205364227295e-01
-3.201767206192016602e-01,8.437004685401916504e-01
-7.262477278709411621e-01,-6.540712118148803711e-01
-8.261893391609191895e-01,2.563241124153137207e-01
-8.871906995773315430e-01,1.508827209472656250e-01
7.121798396110534668e-01,-5.924738645553588867e-01
-7.842395305633544922e-01,5.251075029373168945e-01
-1.133509576320648193e-01,8.107246160507202148e-01
9.728620052337646484e-01,-3.562882542610168457e-02
6.710725277662277222e-02,-4.555932581424713135e-01
-9.448766112327575684e-01,6.194972246885299683e-02
7.737667560577392578e-01,-2.315378636121749878e-01
8.264269828796386719e-01,-3.991182446479797363e-01
-8.095533251762390137e-01,4.703720510005950928e-01
8.973345756530761719e-01,-4.013775587081909180e-01
-5.843564271926879883e-01,3.304821848869323730e-01
3.972680568695068359e-01,-4.610272049903869629e-01
1.230491623282432556e-01,-6.563481092453002930e-01
9.155308008193969727e-01,-1.405144929885864258e-01
-9.568052291870117188e-01,1.309476494789123535e-01
-4.071427583694458008e-01,6.933626532554626465e-02
-6.868711709976196289e-01,-2.851490974426269531e-01
8.713240027427673340e-01,-8.295977115631103516e-02
-5.790826082229614258e-01,3.382856845855712891e-01
2.957649528980255127e-01,2.488787174224853516e-01
6.361933052539825439e-02,-8.764321208000183105e-01
-4.593831598758697510e-01,5.281385779380798340e-01
-6.642950326204299927e-02,8.089096546173095703e-01
9.815827608108520508e-01,-4.939895123243331909e-02
-9.269768595695495605e-01,1.848450154066085815e-01
8.277680873870849609e-01,-1.782698482275009155e-01
-5.921123623847961426e-01,9.679576754570007324e-02
6.761002540588378906e-02,-3.832037448883056641e-01
8.439252972602844238e-01,5.648699402809143066e-02
5.562506318092346191e-01,-3.834415674209594727e-01
1.660365015268325806e-01,-8.386812806129455566e-01
8.968750238418579102e-01,-2.446410432457923889e-02
4.513317048549652100e-01,-4.219156801700592041e-01
9.033628106117248535e-01,-1.464176364243030548e-02
8.059296011924743652e-01,-4.449153542518615723e-01
9.003870487213134766e-01,-2.159739434719085693e-01
1.975059658288955688e-01,-8.727446198463439941e-01
3.469797968864440918e-02,-9.860146641731262207e-01
-9.551829695701599121e-01,1.386017501354217529e-01
9.265804290771484375e-01,3.671647980809211731e-02
-4.120163917541503906e-01,-8.367766737937927246e-01
-9.012284278869628906e-01,2.685833275318145752e-01
2.394920773804187775e-02,-6.324560642242431641e-01
2.506444752216339111e-01,-5.276629924774169922e-01
-2.439575344324111938e-01,4.631122201681137085e-02
7.539437413215637207e-01,-5.801125764846801758e-01
-7.770375609397888184e-01,-7.601583749055862427e-02
9.821935892105102539e-01,-5.407824739813804626e-02
2.589736282825469971e-01,5.508914589881896973e-01
8.831196427345275879e-01,-1.073445472866296768e-02
-2.913934588432312012e-01,5.053951740264892578e-01
9.447885751724243164e-01,3.402291983366012573e-02
-4.103746414184570312e-01,7.183840870857238770e-02
-8.940181136131286621e-01,8.201065659523010254e-02
1.597429215908050537e-01,-4.001643955707550049e-01
-7.627643942832946777e-01,3.952135145664215088e-02
-3.684017062187194824e-01,-7.473686933517456055e-01
-3.798266947269439697e-01,-4.505667090415954590e-01
4.676600396633148193e-01,-8.663554787635803223e-01
3.228208422660827637e-01,-4.732647445052862167e-03
-9.386596083641052246e-01,2.373518347740173340e-01
-3.713611140847206116e-02,-5.269910693168640137e-01
-7.420367598533630371e-01,-3.141884803771972656e-01
-9.557506442070007324e-01,1.236101165413856506e-01
-8.073768019676208496e-01,-3.482775017619132996e-02
-6.937308311462402344e-01,-3.149798810482025146e-01
-6.412301659584045410e-01,5.900872349739074707e-01
-9.188428521156311035e-01,1.123879700899124146e-01
9.228664636611938477e-01,7.497191429138183594e-02
-1.100692525506019592e-01,-1.349304616451263428e-01
7.309898138046264648e-01,1.202756538987159729e-01
3.628330230712890625e-01,-8.735336065292358398e-01
7.135215997695922852e-01,-8.227666467428207397e-02
-3.540028333663940430e-01,-9.032957553863525391e-01
-2.133630067110061646e-01,2.148492932319641113e-01
7.608308196067810059e-01,5.936037898063659668e-01
9.745406508445739746e-01,-7.853059470653533936e-02
8.655288815498352051e-01,2.057618834078311920e-02
9.707065224647521973e-01,6.583753507584333420e-03
-2.154958993196487427e-02,-9.016104340553283691e-01
-9.143614768981933594e-01,2.463763356208801270e-01
