Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	8.24031e-16	CTCFL_HUMAN.H11MO.0.A	5.56012e-08	SNAI1_HUMAN.H11MO.0.C	0.313803
pattern_1	SP3_HUMAN.H11MO.0.B	2.63917e-08	SP2_HUMAN.H11MO.0.A	9.77112e-07	KLF3_HUMAN.H11MO.0.B	5.1758e-06
pattern_2	NANOG_HUMAN.H11MO.0.A	5.62427e-16	PO5F1_HUMAN.H11MO.0.A	1.1039e-15	LEF1_HUMAN.H11MO.0.A	0.00116612
pattern_3	JUN_HUMAN.H11MO.0.A	6.24287e-05	FOSB_HUMAN.H11MO.0.A	7.22064e-05	FOSL2_HUMAN.H11MO.0.A	7.22064e-05
pattern_4	NFYB_HUMAN.H11MO.0.A	4.07896e-11	NFYC_HUMAN.H11MO.0.A	1.52959e-06	NFYA_HUMAN.H11MO.0.A	6.03468e-06
pattern_5	ETV1_HUMAN.H11MO.0.A	2.4103e-06	ELK4_HUMAN.H11MO.0.A	5.15699e-06	ELF2_HUMAN.H11MO.0.C	1.94228e-05
pattern_6	ETV2_HUMAN.H11MO.0.B	0.000712624	ETS1_HUMAN.H11MO.0.A	0.000712624	ETV4_HUMAN.H11MO.0.B	0.000712624
pattern_7	ATF3_HUMAN.H11MO.0.A	0.00069245	ATF1_HUMAN.H11MO.0.B	0.000928522	CREB1_HUMAN.H11MO.0.A	0.000986369
pattern_8	NRF1_HUMAN.H11MO.0.A	9.40495e-08	ASCL1_HUMAN.H11MO.0.A	1.0		
pattern_9	TEAD4_HUMAN.H11MO.0.A	0.0882911	TEAD1_HUMAN.H11MO.0.A	0.329458	NF2L2_HUMAN.H11MO.0.A	0.668192
pattern_10	THA11_HUMAN.H11MO.0.B	3.63262e-18	ZN143_HUMAN.H11MO.0.A	3.66873e-17	ZNF76_HUMAN.H11MO.0.C	1.52493e-16
pattern_11	RUNX3_HUMAN.H11MO.0.A	9.92734e-06	RUNX1_HUMAN.H11MO.0.A	5.40224e-05	PEBB_HUMAN.H11MO.0.C	0.000104202
pattern_12	TWST1_HUMAN.H11MO.0.A	3.91809e-13	OLIG2_HUMAN.H11MO.0.B	0.0279108	ZBT18_HUMAN.H11MO.0.C	0.189201
pattern_13	SP3_HUMAN.H11MO.0.B	2.30627e-08	SP1_HUMAN.H11MO.0.A	2.88461e-08	SP2_HUMAN.H11MO.0.A	2.88461e-08
pattern_14	RFX2_HUMAN.H11MO.0.A	1.27945e-10	RFX1_HUMAN.H11MO.0.B	2.85835e-10	RFX3_HUMAN.H11MO.0.B	1.68774e-06
pattern_15	TAF1_HUMAN.H11MO.0.A	0.0012868	TYY1_HUMAN.H11MO.0.A	0.00468584	SP2_HUMAN.H11MO.0.A	0.00838421
pattern_16	KAISO_HUMAN.H11MO.0.A	2.90237e-07	TFE3_HUMAN.H11MO.0.B	1.0	MITF_HUMAN.H11MO.0.A	1.0
pattern_17	KLF4_HUMAN.H11MO.0.A	0.0118471	KLF1_HUMAN.H11MO.0.A	0.0118471	KLF9_HUMAN.H11MO.0.C	0.0118471
pattern_18	SP3_HUMAN.H11MO.0.B	0.202599	SP2_HUMAN.H11MO.0.A	0.202599	SP1_HUMAN.H11MO.0.A	0.301386
pattern_19	NFIC_HUMAN.H11MO.0.A	6.56469e-10	NFIA_HUMAN.H11MO.0.C	2.53776e-05	ZN322_HUMAN.H11MO.0.B	0.0464521
pattern_20	SIX1_HUMAN.H11MO.0.A	3.952e-08	SIX2_HUMAN.H11MO.0.A	4.98845e-06	RXRB_HUMAN.H11MO.0.C	0.131779
pattern_21	SP3_HUMAN.H11MO.0.B	3.52282e-05	SP2_HUMAN.H11MO.0.A	4.47147e-05	SP1_HUMAN.H11MO.0.A	0.00025307
pattern_22	SP2_HUMAN.H11MO.0.A	0.00124612	SP3_HUMAN.H11MO.0.B	0.00911483	KLF3_HUMAN.H11MO.0.B	0.0152503
pattern_23	AP2A_HUMAN.H11MO.0.A	7.03787e-05	AP2C_HUMAN.H11MO.0.A	8.23845e-05	AP2B_HUMAN.H11MO.0.B	0.142715
pattern_24	SP2_HUMAN.H11MO.0.A	0.000865031	SP1_HUMAN.H11MO.0.A	0.000865031	SP3_HUMAN.H11MO.0.B	0.00891173
