Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.22399e-13	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.22399e-13	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0195811
pattern_1	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	1.36198e-05	Sp1(Zf)/Promoter/Homer	5.87315e-05	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	5.87315e-05
pattern_2	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	7.11378e-11	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	7.26935e-08	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.000938167
pattern_3	NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer	2.99128e-05	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	2.99128e-05	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	9.16263e-05
pattern_4	NFY(CCAAT)/Promoter/Homer	1.45323e-08	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.327873	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.371636
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	1.70294e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000196841	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000318219
pattern_6	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	9.51494e-05	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	0.000196893	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer	0.00119872
pattern_7	CRE(bZIP)/Promoter/Homer	0.000182616	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.00058308	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.00058308
pattern_8	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	5.19007e-08	NRF(NRF)/Promoter/Homer	2.64007e-07	ZNF416(Zf)/HEK293-ZNF416.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_9	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.010666	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.010666	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	0.0148729
