Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	0.000721342	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	0.000721342	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	0.000721342
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	6.65763e-14	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.20234e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0312601
pattern_2	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.73941e-06	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.24147e-05	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	2.6803e-05
pattern_3	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.00358687	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.00358687	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.00358687
pattern_4	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.0356437	Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer	0.153568	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.153568
pattern_5	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer	1.19558e-05	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	1.85727e-05	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.00215201
pattern_6	NRF(NRF)/Promoter/Homer	8.95234e-06	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	8.95234e-06	bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer	1.0
pattern_7	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	1.24091e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	8.79168e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000517829
pattern_8	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.00037638	Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer	0.00126775	E2A(bHLH)/proBcell-E2A-ChIP-Seq(GSE21978)/Homer	0.00126775
pattern_9	NFY(CCAAT)/Promoter/Homer	3.1084e-05	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.485369	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.727554
pattern_10	GFY-Staf(?,Zf)/Promoter/Homer	7.75048e-15	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	4.99264e-13	GFY(?)/Promoter/Homer	7.95227e-08
pattern_11	Sp1(Zf)/Promoter/Homer	1.0	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.0
pattern_12	CRE(bZIP)/Promoter/Homer	1.75882e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000166951	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000166951
pattern_13	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.09317	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	1.0		
pattern_14	YY1(Zf)/Promoter/Homer	0.18703	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.274622	Sp1(Zf)/Promoter/Homer	0.274622
pattern_15	Sp1(Zf)/Promoter/Homer	0.114803	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.114803	YY1(Zf)/Promoter/Homer	0.16072
