Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF6_HUMAN.H11MO.0.A	9.4286e-05	SP3_HUMAN.H11MO.0.B	0.000352463	KLF3_HUMAN.H11MO.0.B	0.000352463
pattern_1	CTCF_HUMAN.H11MO.0.A	8.85095e-14	CTCFL_HUMAN.H11MO.0.A	5.22715e-08	ZIC3_HUMAN.H11MO.0.B	0.0989074
pattern_2	PO5F1_HUMAN.H11MO.0.A	4.46745e-07	NANOG_HUMAN.H11MO.0.A	6.76563e-07	PO3F1_HUMAN.H11MO.0.C	0.000184058
pattern_3	FOS_HUMAN.H11MO.0.A	0.000361421	JUNB_HUMAN.H11MO.0.A	0.000361421	JUND_HUMAN.H11MO.0.A	0.000361421
pattern_4	NANOG_HUMAN.H11MO.0.A	0.000405254	LEF1_HUMAN.H11MO.0.A	0.00347154	SOX2_HUMAN.H11MO.0.A	0.00375723
pattern_5	KLF4_HUMAN.H11MO.0.A	0.00996818	KLF5_HUMAN.H11MO.0.A	0.0172654	KLF1_HUMAN.H11MO.0.A	0.245952
pattern_6	NRF1_HUMAN.H11MO.0.A	0.000160435				
pattern_7	ELF1_HUMAN.H11MO.0.A	7.51173e-07	ETV1_HUMAN.H11MO.0.A	1.69692e-06	ELF2_HUMAN.H11MO.0.C	3.40723e-06
pattern_8	MYOD1_HUMAN.H11MO.0.A	0.00404388	MYOG_HUMAN.H11MO.0.B	0.00714218	BHA15_HUMAN.H11MO.0.B	0.00872744
pattern_9	NFYB_HUMAN.H11MO.0.A	1.00041e-09	NFYC_HUMAN.H11MO.0.A	5.23394e-07	NFYA_HUMAN.H11MO.0.A	1.94028e-06
pattern_10	ZN143_HUMAN.H11MO.0.A	2.7831e-17	THA11_HUMAN.H11MO.0.B	1.04492e-14	ZNF76_HUMAN.H11MO.0.C	2.86081e-14
pattern_11	SP2_HUMAN.H11MO.0.A	0.0011437	PATZ1_HUMAN.H11MO.0.C	0.0020419	TAF1_HUMAN.H11MO.0.A	0.00732939
pattern_12	CREM_HUMAN.H11MO.0.C	0.00261279	USF2_HUMAN.H11MO.0.A	0.00261279	ATF2_HUMAN.H11MO.0.B	0.00261279
pattern_13	PRDM6_HUMAN.H11MO.0.C	0.00236976	ANDR_HUMAN.H11MO.0.A	0.00852477	FOXJ3_HUMAN.H11MO.0.A	0.0149713
pattern_14	TAF1_HUMAN.H11MO.0.A	1.70171e-05	SP1_HUMAN.H11MO.0.A	3.92187e-05	SP2_HUMAN.H11MO.0.A	0.000223498
pattern_15	SP2_HUMAN.H11MO.0.A	0.000503085	SP1_HUMAN.H11MO.0.A	0.00295205	THAP1_HUMAN.H11MO.0.C	0.00295205
