Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCFL_HUMAN.H11MO.0.A	1.54981e-09	CTCF_HUMAN.H11MO.0.A	1.54981e-09	SNAI1_HUMAN.H11MO.0.C	0.293362
pattern_1	SP3_HUMAN.H11MO.0.B	1.13584e-07	SP2_HUMAN.H11MO.0.A	1.13584e-07	KLF9_HUMAN.H11MO.0.C	2.62488e-07
pattern_2	NANOG_HUMAN.H11MO.0.A	1.48203e-14	PO5F1_HUMAN.H11MO.0.A	1.48203e-14	PO3F1_HUMAN.H11MO.0.C	0.00106284
pattern_3	ETS1_HUMAN.H11MO.0.A	1.14041e-06	ERG_HUMAN.H11MO.0.A	1.79697e-05	ETV2_HUMAN.H11MO.0.B	1.79697e-05
pattern_4	JUN_HUMAN.H11MO.0.A	1.98227e-05	FOSL2_HUMAN.H11MO.0.A	1.98227e-05	FOSB_HUMAN.H11MO.0.A	4.1022e-05
pattern_5	NFYB_HUMAN.H11MO.0.A	7.44642e-10	NFYC_HUMAN.H11MO.0.A	4.10245e-06	NFYA_HUMAN.H11MO.0.A	1.54948e-05
pattern_6	NRF1_HUMAN.H11MO.0.A	5.79096e-07	ASCL1_HUMAN.H11MO.0.A	1.0		
pattern_7	NFIC_HUMAN.H11MO.0.A	2.87646e-10	NFIA_HUMAN.H11MO.0.C	8.41899e-05	ZN322_HUMAN.H11MO.0.B	0.101424
pattern_8	ATF3_HUMAN.H11MO.0.A	0.00178514	ATF2_HUMAN.H11MO.0.B	0.00178514	ATF1_HUMAN.H11MO.0.B	0.00178514
pattern_9	ZN143_HUMAN.H11MO.0.A	7.83055e-23	ZNF76_HUMAN.H11MO.0.C	2.45916e-21	THA11_HUMAN.H11MO.0.B	4.95041e-19
pattern_10	RFX2_HUMAN.H11MO.0.A	1.42869e-10	RFX1_HUMAN.H11MO.0.B	2.74329e-08	RFX3_HUMAN.H11MO.0.B	9.63702e-07
pattern_11	CTCFL_HUMAN.H11MO.0.A	0.0997866	SP2_HUMAN.H11MO.0.A	0.0997866	SP1_HUMAN.H11MO.0.A	0.0997866
pattern_12	KAISO_HUMAN.H11MO.0.A	0.000131864	COE1_HUMAN.H11MO.0.A	1.0	TFE3_HUMAN.H11MO.0.B	1.0
pattern_13	TWST1_HUMAN.H11MO.0.A	3.62936e-09	OLIG2_HUMAN.H11MO.0.B	0.0260289	ZBT18_HUMAN.H11MO.0.C	0.115009
pattern_14	TEAD1_HUMAN.H11MO.0.A	0.147425	TEAD4_HUMAN.H11MO.0.A	0.147425	ZN680_HUMAN.H11MO.0.C	1.0
pattern_15	THAP1_HUMAN.H11MO.0.C	0.00626714	SP1_HUMAN.H11MO.0.A	0.0144828	TAF1_HUMAN.H11MO.0.A	0.0257988
pattern_16	REST_HUMAN.H11MO.0.A	2.48819e-16	ZN335_HUMAN.H11MO.0.A	0.801827	CLOCK_HUMAN.H11MO.0.C	1.0
pattern_17	USF2_HUMAN.H11MO.0.A	0.067378	SP3_HUMAN.H11MO.0.B	0.168976	ZNF76_HUMAN.H11MO.0.C	0.168976
pattern_18	SIX1_HUMAN.H11MO.0.A	1.1086e-06	SIX2_HUMAN.H11MO.0.A	0.000106136	RXRB_HUMAN.H11MO.0.C	0.141727
pattern_19	SP2_HUMAN.H11MO.0.A	0.0133854	KLF12_HUMAN.H11MO.0.C	0.0869806	ETV1_HUMAN.H11MO.0.A	0.0869806
pattern_20	SP2_HUMAN.H11MO.0.A	0.0196034	SP1_HUMAN.H11MO.0.A	0.0216954	THAP1_HUMAN.H11MO.0.C	0.0216954
