Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.00271917	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.0054527	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.0054527
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	2.97667e-14	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.34873e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.110661
pattern_2	Sp1(Zf)/Promoter/Homer	5.76511e-08	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	3.08094e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.000137161
pattern_3	Ascl2(bHLH)/ESC-Ascl2-ChIP-Seq(GSE97712)/Homer	0.00853158	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	0.00853158	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)/Homer	0.00853158
pattern_4	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000214128	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.000214128	FOXK2(Forkhead)/U2OS-FOXK2-ChIP-Seq(E-MTAB-2204)/Homer	0.00214419
pattern_5	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	4.37994e-07	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	2.27469e-06	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.000678332
pattern_6	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	7.88177e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	2.66315e-05	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	3.47559e-05
pattern_7	NRF(NRF)/Promoter/Homer	6.25331e-06	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	2.95895e-05	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer	0.772329
pattern_8	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	1.59659e-05	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	1.59659e-05	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	6.89084e-05
pattern_9	NFY(CCAAT)/Promoter/Homer	1.16104e-05	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.356769	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.496553
