Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	JUNB_HUMAN.H11MO.0.A	0.000234165	FOSL1_HUMAN.H11MO.0.A	0.000234165	FOSL2_HUMAN.H11MO.0.A	0.000234165
pattern_1	CTCF_HUMAN.H11MO.0.A	9.20046e-14	CTCFL_HUMAN.H11MO.0.A	1.91953e-07	SNAI1_HUMAN.H11MO.0.C	0.291548
pattern_2	SP2_HUMAN.H11MO.0.A	9.72324e-14	SP3_HUMAN.H11MO.0.B	7.95293e-13	KLF3_HUMAN.H11MO.0.B	2.6562e-09
pattern_3	HEN1_HUMAN.H11MO.0.C	0.0033889	BHA15_HUMAN.H11MO.0.B	0.0033889	MYF6_HUMAN.H11MO.0.C	0.00794611
pattern_4	FOXK1_HUMAN.H11MO.0.A	0.00320463	FOXA1_HUMAN.H11MO.0.A	0.00320463	FOXA3_HUMAN.H11MO.0.B	0.00320463
pattern_5	ETS1_HUMAN.H11MO.0.A	1.81279e-06	ERG_HUMAN.H11MO.0.A	0.000365185	EHF_HUMAN.H11MO.0.B	0.000365185
pattern_6	TEAD4_HUMAN.H11MO.0.A	1.22369e-07	TEAD1_HUMAN.H11MO.0.A	1.51902e-05	REL_HUMAN.H11MO.0.B	0.665256
pattern_7	NRF1_HUMAN.H11MO.0.A	0.0093575	MXI1_HUMAN.H11MO.0.A	0.296915	USF2_HUMAN.H11MO.0.A	0.624728
pattern_8	RUNX1_HUMAN.H11MO.0.A	2.49803e-05	RUNX3_HUMAN.H11MO.0.A	5.8386e-05	RUNX2_HUMAN.H11MO.0.A	0.000478497
pattern_9	NFYB_HUMAN.H11MO.0.A	1.34853e-07	NFYC_HUMAN.H11MO.0.A	2.65003e-05	NFYA_HUMAN.H11MO.0.A	3.13587e-05
pattern_10	CREM_HUMAN.H11MO.0.C	0.000188862	ATF2_HUMAN.H11MO.0.B	0.00199249	CREB1_HUMAN.H11MO.0.A	0.00335296
pattern_11	WT1_HUMAN.H11MO.0.C	0.000105897	VEZF1_HUMAN.H11MO.0.C	0.000105897	ZN341_HUMAN.H11MO.0.C	0.000156529
pattern_12	VEZF1_HUMAN.H11MO.0.C	7.99383e-08	WT1_HUMAN.H11MO.0.C	7.99383e-08	MAZ_HUMAN.H11MO.0.A	2.32005e-07
pattern_13	ZBT18_HUMAN.H11MO.0.C	0.00602454	TWST1_HUMAN.H11MO.0.A	0.0530902	TFAP4_HUMAN.H11MO.0.A	0.0542926
pattern_14	CEBPA_HUMAN.H11MO.0.A	1.69196e-05	CEBPB_HUMAN.H11MO.0.A	1.96941e-05	CEBPD_HUMAN.H11MO.0.C	0.000126132
pattern_15	SP2_HUMAN.H11MO.0.A	0.000416273	TAF1_HUMAN.H11MO.0.A	0.000509981	PATZ1_HUMAN.H11MO.0.C	0.00106889
pattern_16	IRF1_HUMAN.H11MO.0.A	1.5156e-08	IRF2_HUMAN.H11MO.0.A	3.41437e-07	PRDM1_HUMAN.H11MO.0.A	1.65429e-05
pattern_17	PRDM6_HUMAN.H11MO.0.C	0.000593643	ANDR_HUMAN.H11MO.0.A	0.0102994	NFAC1_HUMAN.H11MO.0.B	0.0221541
pattern_18	SUH_HUMAN.H11MO.0.A	0.100667	STA5A_HUMAN.H11MO.0.A	0.100667	STA5B_HUMAN.H11MO.0.A	0.100667
pattern_19	RFX2_HUMAN.H11MO.0.A	2.14201e-05	RFX1_HUMAN.H11MO.0.B	2.66699e-05	RFX3_HUMAN.H11MO.0.B	2.66699e-05
pattern_20	THA11_HUMAN.H11MO.0.B	2.11092e-19	ZN143_HUMAN.H11MO.0.A	6.28003e-19	ZNF76_HUMAN.H11MO.0.C	9.40553e-19
pattern_21	EGR1_HUMAN.H11MO.0.A	1.0	EGR2_HUMAN.H11MO.0.A	1.0	CLOCK_HUMAN.H11MO.0.C	1.0
pattern_22	EGR2_HUMAN.H11MO.0.A	0.0668329	KLF5_HUMAN.H11MO.0.A	0.0794111	EGR1_HUMAN.H11MO.0.A	0.101272
