Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	8.05838e-18	CTCFL_HUMAN.H11MO.0.A	1.56228e-07	SNAI1_HUMAN.H11MO.0.C	0.366531
pattern_1	FOSB_HUMAN.H11MO.0.A	4.14493e-08	FOSL2_HUMAN.H11MO.0.A	8.28985e-08	JUN_HUMAN.H11MO.0.A	2.22871e-07
pattern_2	SP2_HUMAN.H11MO.0.A	7.8012e-09	SP3_HUMAN.H11MO.0.B	1.03508e-08	KLF3_HUMAN.H11MO.0.B	9.45748e-08
pattern_3	NFYB_HUMAN.H11MO.0.A	6.78197e-11	NFYC_HUMAN.H11MO.0.A	2.74084e-06	NFYA_HUMAN.H11MO.0.A	6.47025e-06
pattern_4	NFIC_HUMAN.H11MO.0.A	2.14995e-08	NFIA_HUMAN.H11MO.0.C	4.25143e-05	ZN322_HUMAN.H11MO.0.B	0.610226
pattern_5	FOXC1_HUMAN.H11MO.0.C	0.00214282	FOXK1_HUMAN.H11MO.0.A	0.00214282	FOXJ3_HUMAN.H11MO.0.A	0.00274003
pattern_6	ELK1_HUMAN.H11MO.0.B	0.000731317	ELK4_HUMAN.H11MO.0.A	0.000731317	ELF2_HUMAN.H11MO.0.C	0.000731317
pattern_7	TEAD4_HUMAN.H11MO.0.A	0.0193838	TEAD1_HUMAN.H11MO.0.A	0.0438649	NKX61_HUMAN.H11MO.0.B	0.262285
pattern_8	ATF2_HUMAN.H11MO.0.B	0.00124828	CREB1_HUMAN.H11MO.0.A	0.0264044	ATF1_HUMAN.H11MO.0.B	0.0627577
pattern_9	ZBT18_HUMAN.H11MO.0.C	0.000389302	LYL1_HUMAN.H11MO.0.A	0.000547436	TFAP4_HUMAN.H11MO.0.A	0.00215753
pattern_10	NRF1_HUMAN.H11MO.0.A	1.14394e-07	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_11	CREB1_HUMAN.H11MO.0.A	7.74689e-05	ATF1_HUMAN.H11MO.0.B	7.74689e-05	ATF2_HUMAN.H11MO.0.B	7.74689e-05
pattern_12	RUNX3_HUMAN.H11MO.0.A	4.54307e-05	PEBB_HUMAN.H11MO.0.C	0.000153424	RUNX1_HUMAN.H11MO.0.A	0.000153424
pattern_13	FOSL1_HUMAN.H11MO.0.A	0.16136	FOSL2_HUMAN.H11MO.0.A	0.16136	BATF_HUMAN.H11MO.0.A	0.19491
pattern_14	FOSB_HUMAN.H11MO.0.A	0.069929	JUN_HUMAN.H11MO.0.A	0.069929	FOSL2_HUMAN.H11MO.0.A	0.069929
pattern_15	ZN143_HUMAN.H11MO.0.A	1.19758e-22	ZNF76_HUMAN.H11MO.0.C	1.22787e-20	THA11_HUMAN.H11MO.0.B	3.75641e-19
pattern_16	RFX2_HUMAN.H11MO.0.A	1.72399e-07	RFX1_HUMAN.H11MO.0.B	1.18217e-06	RFX3_HUMAN.H11MO.0.B	9.5392e-06
pattern_17	CEBPB_HUMAN.H11MO.0.A	7.6169e-05	CEBPD_HUMAN.H11MO.0.C	0.000102501	CEBPA_HUMAN.H11MO.0.A	0.000201796
pattern_18	PRDM1_HUMAN.H11MO.0.A	1.83735e-05	IRF2_HUMAN.H11MO.0.A	5.16915e-05	IRF1_HUMAN.H11MO.0.A	5.16915e-05
pattern_19	TYY1_HUMAN.H11MO.0.A	5.20789e-07	TAF1_HUMAN.H11MO.0.A	7.33767e-05	ZFP42_HUMAN.H11MO.0.A	0.00659972
pattern_20	ATF4_HUMAN.H11MO.0.A	1.81735e-05	CEBPG_HUMAN.H11MO.0.B	9.27213e-05	CEBPB_HUMAN.H11MO.0.A	0.015935
pattern_21	KAISO_HUMAN.H11MO.0.A	0.000417809	TFE3_HUMAN.H11MO.0.B	1.0		
pattern_22	USF2_HUMAN.H11MO.0.A	1.81498e-10	USF1_HUMAN.H11MO.0.A	2.87684e-08	MITF_HUMAN.H11MO.0.A	1.43708e-05
pattern_23	FOSB_HUMAN.H11MO.0.A	0.0676347	JUN_HUMAN.H11MO.0.A	0.0676347	FOSL2_HUMAN.H11MO.0.A	0.0676347
pattern_24	MEF2A_HUMAN.H11MO.0.A	2.66177e-05	MEF2C_HUMAN.H11MO.0.A	2.66177e-05	MEF2D_HUMAN.H11MO.0.A	0.00016531
