Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_MA0139.1	1.85914e-23	CTCF_HUMAN.H11MO.0.A	1.24799e-20	CTCF_MOUSE.H11MO.0.A	3.66471e-17
pattern_1	JUN_HUMAN.H11MO.0.A	7.27133e-07	FOSL2_HUMAN.H11MO.0.A	7.27133e-07	FOSB_HUMAN.H11MO.0.A	7.27133e-07
pattern_2	SP2_HUMAN.H11MO.0.A	3.57961e-09	SP2_MOUSE.H11MO.0.B	3.57961e-09	SP3_HUMAN.H11MO.0.B	6.08495e-09
pattern_3	NFYB_HUMAN.H11MO.0.A	3.87321e-10	NFYB_MOUSE.H11MO.0.A	3.87321e-10	NFYC_HUMAN.H11MO.0.A	4.02856e-05
pattern_4	NFIC_HUMAN.H11MO.0.A	3.97057e-08	NFIA_HUMAN.H11MO.0.C	7.01528e-05	NFIA_MOUSE.H11MO.0.C	7.01528e-05
pattern_5	FOXC2_MA0846.1	0.000121958	FOXC2_forkhead_3	0.000121958	Foxj2_MA0614.1	0.000787522
pattern_6	Gabpa_MA0062.2	1.09176e-07	ZBTB7A_MA0750.2	0.000348548	ELK1_MOUSE.H11MO.0.B	0.000645519
pattern_7	TEAD3_MA0808.1	0.000190538	TEAD3_TEA_2	0.000190538	TEAD1_MOUSE.H11MO.0.A	0.0372128
pattern_8	FOSB+JUN_MA1127.1	0.00119291	JUND_MA0492.1	0.00119291	FOSL2+JUN_MA1131.1	0.00119291
pattern_9	ZBT18_HUMAN.H11MO.0.C	0.0024011	LYL1_HUMAN.H11MO.0.A	0.00334308	LYL1_MOUSE.H11MO.0.A	0.00334308
pattern_10	NRF1_HUMAN.H11MO.0.A	7.00401e-08	NRF1_MOUSE.H11MO.0.A	7.00401e-08	NRF1_NRF_1	3.66033e-06
pattern_11	CREB1_MA0018.3	4.48558e-06	XBP1_bZIP_1	1.69696e-05	JDP2_bZIP_2	1.69696e-05
pattern_12	RUNX3_HUMAN.H11MO.0.A	0.000910426	RUNX1_MOUSE.H11MO.0.A	0.000968437	RUNX1_HUMAN.H11MO.0.A	0.000968437
pattern_13	FOSL2_MA0478.1	0.114789	JUNB_MA0490.1	0.114789	JUND_MOUSE.H11MO.0.A	0.114789
pattern_14	JDP2_MA0655.1	0.0795461	JDP2_bZIP_3	0.0795461	Jdp2.mouse_bZIP_1	0.0795461
pattern_15	ZN143_HUMAN.H11MO.0.A	5.36645e-22	ZN143_MOUSE.H11MO.0.A	1.65643e-20	ZNF76_HUMAN.H11MO.0.C	3.51704e-20
pattern_16	RFX3_MOUSE.H11MO.0.C	1.50248e-07	RFX2_MOUSE.H11MO.0.A	2.49603e-07	RFX2_HUMAN.H11MO.0.A	2.49603e-07
pattern_17	CEBPB_MOUSE.H11MO.0.A	6.9406e-05	CEBPB_HUMAN.H11MO.0.A	6.9406e-05	CEBPE_MA0837.1	6.9406e-05
pattern_18	IRF1_MA0050.2	4.33348e-05	STAT1+STAT2_MA0517.1	6.48177e-05	PRDM1_HUMAN.H11MO.0.A	6.48177e-05
pattern_19	TYY1_HUMAN.H11MO.0.A	1.95268e-06	TYY1_MOUSE.H11MO.0.A	1.07967e-05	YY1_MA0095.2	1.20157e-05
pattern_20	ATF4_HUMAN.H11MO.0.A	0.000206128	ATF4_MOUSE.H11MO.0.A	0.000206128	CEBPG_HUMAN.H11MO.0.B	0.000589109
pattern_21	KAISO_HUMAN.H11MO.0.A	0.0011136	KAISO_MOUSE.H11MO.0.B	0.0011136	ZBTB33_MA0527.1	0.0011136
pattern_22	USF2_HUMAN.H11MO.0.A	1.22589e-11	USF2_MOUSE.H11MO.0.A	1.22589e-11	USF1_MOUSE.H11MO.0.A	2.05264e-08
pattern_23	JUN+JUNB_MA1132.1	0.0859814	Atf1_MA0604.1	0.0859814	ATF4_MA0833.1	0.0859814
pattern_24	MEF2D_MOUSE.H11MO.0.A	1.56999e-06	MEF2A_MA0052.3	1.56999e-06	MEF2A_MADS_1	1.56999e-06
