Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	8.97882e-20	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	9.40601e-13	CTCF-SatelliteElement(Zf?)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	0.0311352
pattern_1	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000116542	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000116542	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.00015539
pattern_2	Sp1(Zf)/Promoter/Homer	5.19123e-09	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	5.45192e-05	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	5.45192e-05
pattern_3	NFY(CCAAT)/Promoter/Homer	2.09433e-10	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.16405	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.208002
pattern_4	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.60955e-08	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	1.79516e-07	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)/Homer	0.161327
pattern_5	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000208638	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.00184061	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00207361
pattern_6	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.00206386	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.00206386	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.00240095
pattern_7	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.00176206	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.00202756	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.00804615
pattern_8	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	0.000261971	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000261971	CREB5(bZIP)/LNCaP-CREB5.V5-ChIP-Seq(GSE137775)/Homer	0.000261971
pattern_9	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	3.51435e-06	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	5.56177e-05	Twist2(bHLH)/Myoblast-Twist2.Ty1-ChIP-Seq(GSE127998)/Homer	8.43074e-05
