Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	0.0099112	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	0.0099112	Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer	0.0099112
pattern_1	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.97856e-10	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	2.27268e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.00386227
pattern_2	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.06979e-06	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.47463e-06	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	1.21129e-05
pattern_3	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	1.30254e-06	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	1.4019e-05	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.000150814
pattern_4	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	4.42866e-06	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	1.67301e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	6.42244e-05
pattern_5	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.000495143	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer	0.0264821	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.0264821
pattern_6	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	8.84438e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	8.84438e-06	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	8.47009e-05
pattern_7	NRF(NRF)/Promoter/Homer	4.44041e-05	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.000563245	bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer	0.735886
pattern_8	Sp1(Zf)/Promoter/Homer	0.812981	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.0
pattern_9	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	2.81997e-05	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	0.000523598	Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer	0.0360504
pattern_10	NFY(CCAAT)/Promoter/Homer	7.11365e-06	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.259006	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.31569
pattern_11	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.000595539	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.000595539	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	0.0010267
pattern_12	AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer	1.13186e-05	AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer	0.000265403	EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer	0.798959
pattern_13	CRE(bZIP)/Promoter/Homer	2.44742e-05	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	2.44742e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	3.60493e-05
pattern_14	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.102497				
pattern_15	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	4.59401e-08	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	8.08401e-08	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.65425e-06
pattern_16	GFY-Staf(?,Zf)/Promoter/Homer	1.32633e-16	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	3.55479e-15	GFY(?)/Promoter/Homer	6.89197e-07
pattern_17	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	0.179013	GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer	0.179013	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer	0.343571
