Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	JUN_HUMAN.H11MO.0.A	0.000222232	FOSL2_HUMAN.H11MO.0.A	0.000222232	FOSB_HUMAN.H11MO.0.A	0.000222232
pattern_1	SP3_HUMAN.H11MO.0.B	2.16342e-07	SP2_HUMAN.H11MO.0.A	2.69566e-06	KLF9_HUMAN.H11MO.0.C	5.22792e-06
pattern_2	NFYB_HUMAN.H11MO.0.A	3.68103e-11	NFYC_HUMAN.H11MO.0.A	7.95949e-08	NFYA_HUMAN.H11MO.0.A	9.20164e-07
pattern_3	CTCF_HUMAN.H11MO.0.A	1.90611e-19	CTCFL_HUMAN.H11MO.0.A	1.83499e-07	SNAI1_HUMAN.H11MO.0.C	0.393216
pattern_4	RUNX3_HUMAN.H11MO.0.A	2.31119e-06	RUNX1_HUMAN.H11MO.0.A	2.97945e-06	PEBB_HUMAN.H11MO.0.C	2.13213e-05
pattern_5	TWST1_HUMAN.H11MO.0.A	1.45213e-12	OLIG2_HUMAN.H11MO.0.B	0.0333818	ZNF85_HUMAN.H11MO.0.C	0.0791863
pattern_6	ELF1_HUMAN.H11MO.0.A	2.35285e-06	ETV1_HUMAN.H11MO.0.A	2.35285e-06	ELK4_HUMAN.H11MO.0.A	2.35285e-06
pattern_7	NRF1_HUMAN.H11MO.0.A	5.36113e-07	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_8	ZN143_HUMAN.H11MO.0.A	4.96935e-21	ZNF76_HUMAN.H11MO.0.C	7.05064e-20	THA11_HUMAN.H11MO.0.B	6.10529e-18
pattern_9	ATF2_HUMAN.H11MO.0.B	0.000572732	CREB1_HUMAN.H11MO.0.A	0.00120211	ATF1_HUMAN.H11MO.0.B	0.00163644
pattern_10	NFKB1_HUMAN.H11MO.1.B	0.000237561	TF65_HUMAN.H11MO.0.A	0.000250658	REL_HUMAN.H11MO.0.B	0.00316716
pattern_11	JUN_HUMAN.H11MO.0.A	0.0188288	FOSL2_HUMAN.H11MO.0.A	0.0188288	FOSL1_HUMAN.H11MO.0.A	0.0188288
pattern_12	ETS1_HUMAN.H11MO.0.A	0.00413475	ERG_HUMAN.H11MO.0.A	0.00501199	ELK1_HUMAN.H11MO.0.B	0.0117682
pattern_13	ETV1_HUMAN.H11MO.0.A	0.051524	SP2_HUMAN.H11MO.0.A	0.051524	KLF6_HUMAN.H11MO.0.A	0.051524
