Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	9.52297e-08	Atf3(bZIP)/GBM-ATF3-ChIP-Seq(GSE33912)/Homer	9.52297e-08	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	9.52297e-08
pattern_1	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	1.55269e-05	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	1.90332e-05	Sp1(Zf)/Promoter/Homer	4.20808e-05
pattern_2	NFY(CCAAT)/Promoter/Homer	5.90742e-10	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.272684	PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer	0.71624
pattern_3	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	8.14337e-14	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.60927e-12	THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer	0.0376602
pattern_4	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	3.43662e-06	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	3.43662e-06	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	4.42723e-06
pattern_5	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	1.71185e-10	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00256264	Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer	0.00584537
pattern_6	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	2.44492e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000155581	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000647031
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	5.2335e-09	NRF(NRF)/Promoter/Homer	4.51551e-07	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)/Homer	1.0
pattern_8	GFY-Staf(?,Zf)/Promoter/Homer	6.50677e-18	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.00686e-16	GFY(?)/Promoter/Homer	1.84585e-07
pattern_9	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	4.94445e-06	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	4.94445e-06	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	1.98249e-05
pattern_10	NFkB-p65-Rel(RHD)/ThioMac-LPS-Expression(GSE23622)/Homer	6.1874e-05	NFkB-p65(RHD)/GM12787-p65-ChIP-Seq(GSE19485)/Homer	9.2811e-05	NFkB-p50,p52(RHD)/Monocyte-p50-ChIP-Chip(Schreiber_et_al.)/Homer	0.00945532
pattern_11	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.00877501	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.00877501	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	0.00877501
pattern_12	ETS:RUNX(ETS,Runt)/Jurkat-RUNX1-ChIP-Seq(GSE17954)/Homer	3.96792e-09	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	0.000727472	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	0.00208176
pattern_13	Sp1(Zf)/Promoter/Homer	0.050137	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	0.050137	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)/Homer	0.050137
