Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF1_HUMAN.H11MO.0.A	0.000258379	KLF4_HUMAN.H11MO.0.A	0.000258379	KLF5_HUMAN.H11MO.0.A	0.000258379
pattern_1	CTCF_HUMAN.H11MO.0.A	7.34931e-15	CTCFL_HUMAN.H11MO.0.A	2.54694e-07	SNAI1_HUMAN.H11MO.0.C	0.271985
pattern_2	FOSL2_HUMAN.H11MO.0.A	3.6893e-06	JUN_HUMAN.H11MO.0.A	4.3573e-06	FOSB_HUMAN.H11MO.0.A	4.44458e-06
pattern_3	PO5F1_HUMAN.H11MO.0.A	2.82045e-12	NANOG_HUMAN.H11MO.0.A	4.18627e-12	PO3F1_HUMAN.H11MO.0.C	0.000109749
pattern_4	NFYB_HUMAN.H11MO.0.A	2.63744e-12	NFYC_HUMAN.H11MO.0.A	1.39411e-06	NFYA_HUMAN.H11MO.0.A	4.69351e-06
pattern_5	ELK4_HUMAN.H11MO.0.A	3.12655e-06	GABPA_HUMAN.H11MO.0.A	3.12655e-06	ELK1_HUMAN.H11MO.0.B	3.12655e-06
pattern_6	NRF1_HUMAN.H11MO.0.A	9.25067e-06	SNAI2_HUMAN.H11MO.0.A	1.0	MXI1_HUMAN.H11MO.0.A	1.0
pattern_7	ATF3_HUMAN.H11MO.0.A	0.0015429	ATF2_HUMAN.H11MO.0.B	0.0015429	USF1_HUMAN.H11MO.0.A	0.00202605
pattern_8	THA11_HUMAN.H11MO.0.B	1.8475e-19	ZN143_HUMAN.H11MO.0.A	4.08957e-17	ZNF76_HUMAN.H11MO.0.C	5.26687e-17
pattern_9	TYY1_HUMAN.H11MO.0.A	5.60273e-07	TAF1_HUMAN.H11MO.0.A	2.77756e-05	ZFP42_HUMAN.H11MO.0.A	0.00488103
pattern_10	NFIC_HUMAN.H11MO.0.A	6.44431e-08	NFIA_HUMAN.H11MO.0.C	4.64943e-06	ZN322_HUMAN.H11MO.0.B	0.00230328
pattern_11	KAISO_HUMAN.H11MO.0.A	7.29847e-05	COE1_HUMAN.H11MO.0.A	0.999999	HINFP_HUMAN.H11MO.0.C	0.999999
pattern_12	RFX1_HUMAN.H11MO.0.B	5.49141e-13	RFX2_HUMAN.H11MO.0.A	6.47842e-11	RFX3_HUMAN.H11MO.0.B	9.04751e-07
pattern_13	ZN436_HUMAN.H11MO.0.C	1.0	PRD14_HUMAN.H11MO.0.A	1.0	ZN322_HUMAN.H11MO.0.B	1.0
