Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP3_HUMAN.H11MO.0.B	2.42868e-05	SP2_HUMAN.H11MO.0.A	2.42868e-05	KLF3_HUMAN.H11MO.0.B	2.42868e-05
pattern_1	CTCF_HUMAN.H11MO.0.A	6.45867e-12	CTCFL_HUMAN.H11MO.0.A	1.04043e-06	ZIC3_HUMAN.H11MO.0.B	0.0924122
pattern_2	BACH2_HUMAN.H11MO.0.A	0.000127753	NFE2_HUMAN.H11MO.0.A	0.000149394	NF2L2_HUMAN.H11MO.0.A	0.000149394
pattern_3	PO5F1_HUMAN.H11MO.0.A	1.22729e-09	NANOG_HUMAN.H11MO.0.A	2.58851e-09	PO3F1_HUMAN.H11MO.0.C	0.000243818
pattern_4	LYL1_HUMAN.H11MO.0.A	0.00834479	TFAP4_HUMAN.H11MO.0.A	0.00834479	MYOD1_HUMAN.H11MO.0.A	0.00834479
pattern_5	ETS1_HUMAN.H11MO.0.A	1.44749e-06	ELK1_HUMAN.H11MO.0.B	7.39714e-05	ERG_HUMAN.H11MO.0.A	0.000106357
pattern_6	NRF1_HUMAN.H11MO.0.A	0.000222482	HEN1_HUMAN.H11MO.0.C	1.0		
pattern_7	SOX2_HUMAN.H11MO.0.A	0.00413861	SOX3_HUMAN.H11MO.0.B	0.0071829	SOX4_HUMAN.H11MO.0.B	0.0071829
pattern_8	SP2_HUMAN.H11MO.0.A	9.39095e-05	SP1_HUMAN.H11MO.0.A	0.000437528	SP3_HUMAN.H11MO.0.B	0.00221163
pattern_9	TEAD4_HUMAN.H11MO.0.A	3.36577e-06	TEAD1_HUMAN.H11MO.0.A	0.000198317	P63_HUMAN.H11MO.0.A	0.945002
pattern_10	NANOG_HUMAN.H11MO.0.A	1.68529e-06	PO5F1_HUMAN.H11MO.0.A	1.9839e-06	LEF1_HUMAN.H11MO.0.A	0.00120631
pattern_11	NFYB_HUMAN.H11MO.0.A	5.63224e-10	NFYC_HUMAN.H11MO.0.A	1.02091e-06	NFYA_HUMAN.H11MO.0.A	5.52199e-06
pattern_12	RUNX2_HUMAN.H11MO.0.A	3.19243e-05	RUNX1_HUMAN.H11MO.0.A	7.77829e-05	RUNX3_HUMAN.H11MO.0.A	9.70284e-05
pattern_13	PRDM6_HUMAN.H11MO.0.C	0.00311122	ANDR_HUMAN.H11MO.0.A	0.019204	FOXJ3_HUMAN.H11MO.0.A	0.0248689
pattern_14	ATF2_HUMAN.H11MO.0.B	1.42573e-06	CREB1_HUMAN.H11MO.0.A	0.00472504	CREM_HUMAN.H11MO.0.C	0.00910303
pattern_15	RFX3_HUMAN.H11MO.0.B	4.90534e-07	RFX2_HUMAN.H11MO.0.A	6.209e-06	RFX1_HUMAN.H11MO.0.B	0.000277674
pattern_16	ZNF76_HUMAN.H11MO.0.C	2.8468e-17	ZN143_HUMAN.H11MO.0.A	5.76074e-17	THA11_HUMAN.H11MO.0.B	7.30354e-17
pattern_17	ATF1_HUMAN.H11MO.0.B	0.000962302	CREM_HUMAN.H11MO.0.C	0.00244516	CREB1_HUMAN.H11MO.0.A	0.00430902
pattern_18	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
pattern_19	USF2_HUMAN.H11MO.0.A	2.0731e-07	USF1_HUMAN.H11MO.0.A	2.86179e-05	MITF_HUMAN.H11MO.0.A	0.00011453
