Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	0.000126732	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	0.000126732	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	0.000344677
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	9.68845e-12	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	2.06546e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.024155
pattern_2	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	9.18804e-06	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	9.18804e-06	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	9.18804e-06
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	5.92684e-08	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.17292e-07	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	5.94229e-05
pattern_4	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	1.68309e-06	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	3.16957e-05	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	3.16957e-05
pattern_5	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	1.99816e-07	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	1.99816e-07	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	8.87766e-06
pattern_6	NRF(NRF)/Promoter/Homer	9.77411e-05	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.000161265	bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer	1.0
pattern_7	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.010867	Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)/Homer	0.0127625	Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer	0.0127625
pattern_8	Sp1(Zf)/Promoter/Homer	0.703077	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.0
pattern_9	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	2.98195e-05	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	7.83702e-05	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.000297826
pattern_10	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.000596108	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.134213	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)/Homer	0.315126
pattern_11	NFY(CCAAT)/Promoter/Homer	5.30696e-08	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.323429	PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer	0.647591
pattern_12	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.000250094	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000250094	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.000396302
pattern_13	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.0842266				
pattern_14	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.00010811	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	0.00010811	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.00010811
pattern_15	X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	7.53128e-07	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	7.53128e-07	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	1.37701e-06
pattern_16	GFY-Staf(?,Zf)/Promoter/Homer	2.14581e-13	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	4.9562e-12	GFY(?)/Promoter/Homer	3.01374e-08
pattern_17	CRE(bZIP)/Promoter/Homer	0.000152341	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.00386821	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.00707435
pattern_18	Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer	1.0	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	1.0	KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_19	E-box(bHLH)/Promoter/Homer	4.74444e-05	USF1(bHLH)/GM12878-Usf1-ChIP-Seq(GSE32465)/Homer	4.74444e-05	BMAL1(bHLH)/Liver-Bmal1-ChIP-Seq(GSE39860)/Homer	0.000135292
